neighbourhood_group,room_type,minimum_nights,price
Queens,Private room,1,70.0
Brooklyn,Entire home/apt,30,320.0
Manhattan,Entire home/apt,2,425.0
Manhattan,Entire home/apt,1,399.0
Brooklyn,Private room,1,94.0
Brooklyn,Private room,3,137.0
Queens,Entire home/apt,30,181.0
Brooklyn,Entire home/apt,30,819.0
Queens,Private room,30,50.0
Manhattan,Entire home/apt,30,223.0
Manhattan,Entire home/apt,180,410.0
Manhattan,Private room,30,105.0
Manhattan,Entire home/apt,30,250.0
Manhattan,Entire home/apt,30,355.0
Brooklyn,Entire home/apt,30,433.0
Brooklyn,Entire home/apt,30,135.0
Queens,Private room,30,110.0
Manhattan,Entire home/apt,30,250.0
Manhattan,Entire home/apt,30,600.0
Manhattan,Hotel room,1,343.0
Manhattan,Hotel room,1,322.0
Manhattan,Hotel room,1,406.0
Bronx,Private room,30,90.0
Queens,Private room,1,140.0
Brooklyn,Entire home/apt,30,193.0
Queens,Private room,1,145.0
Manhattan,Entire home/apt,30,288.0
Queens,Private room,30,300.0
Bronx,Private room,30,96.0
Brooklyn,Private room,30,119.0
Brooklyn,Entire home/apt,30,393.0
Manhattan,Entire home/apt,31,381.0
Manhattan,Entire home/apt,31,381.0
Brooklyn,Entire home/apt,31,495.0
Brooklyn,Private room,30,800.0
Brooklyn,Entire home/apt,30,241.0
Manhattan,Entire home/apt,30,261.0
Manhattan,Entire home/apt,30,165.0
Brooklyn,Private room,30,84.0
Brooklyn,Entire home/apt,3,249.0
Queens,Entire home/apt,30,81.0
Brooklyn,Entire home/apt,30,298.0
Brooklyn,Private room,30,180.0
Brooklyn,Private room,3,150.0
Queens,Private room,30,120.0
Manhattan,Entire home/apt,30,130.0
Brooklyn,Private room,30,120.0
Brooklyn,Private room,1,116.0
Brooklyn,Entire home/apt,30,254.0
Brooklyn,Private room,30,65.0
Brooklyn,Entire home/apt,90,130.0
Brooklyn,Entire home/apt,2,272.0
Brooklyn,Private room,30,80.0
Brooklyn,Private room,30,80.0
Brooklyn,Private room,30,90.0
Brooklyn,Private room,30,90.0
Brooklyn,Private room,30,90.0
Queens,Private room,1,114.0
Brooklyn,Entire home/apt,30,65.0
Brooklyn,Private room,30,54.0
Brooklyn,Entire home/apt,1,216.0
Queens,Private room,4,99.0
Queens,Entire home/apt,30,91.0
Queens,Entire home/apt,30,210.0
Manhattan,Entire home/apt,30,175.0
Manhattan,Private room,30,83.0
Queens,Private room,30,111.0
Bronx,Private room,30,75.0
Queens,Entire home/apt,30,140.0
Queens,Entire home/apt,365,96.0
Manhattan,Entire home/apt,30,109.0
Staten Island,Entire home/apt,180,140.0
Bronx,Private room,30,62.0
Manhattan,Entire home/apt,30,330.0
Manhattan,Entire home/apt,30,124.0
Manhattan,Entire home/apt,30,192.0
Brooklyn,Private room,30,64.0
Manhattan,Entire home/apt,30,330.0
Bronx,Private room,30,62.0
Bronx,Private room,30,67.0
Brooklyn,Entire home/apt,31,378.0
Queens,Private room,30,65.0
Brooklyn,Entire home/apt,30,200.0
Brooklyn,Entire home/apt,30,278.0
Manhattan,Entire home/apt,30,220.0
Manhattan,Entire home/apt,30,201.0
Queens,Private room,1,67.0
Queens,Entire home/apt,30,303.0
Manhattan,Entire home/apt,30,241.0
Bronx,Entire home/apt,30,75.0
Manhattan,Entire home/apt,30,302.0
Brooklyn,Entire home/apt,30,167.0
Brooklyn,Shared room,30,180.0
Brooklyn,Entire home/apt,30,325.0
Manhattan,Entire home/apt,30,268.0
Bronx,Entire home/apt,30,75.0
Brooklyn,Private room,1,233.0
Queens,Entire home/apt,2,332.0
Queens,Entire home/apt,30,95.0
Bronx,Private room,30,89.0
Brooklyn,Private room,30,215.0
Brooklyn,Private room,30,159.0
Bronx,Private room,30,89.0
Queens,Entire home/apt,3,256.0
Manhattan,Private room,30,181.0
Manhattan,Entire home/apt,30,199.0
Manhattan,Entire home/apt,30,250.0
Manhattan,Hotel room,1,500.0
Manhattan,Hotel room,1,445.0
Bronx,Entire home/apt,30,97.0
Brooklyn,Entire home/apt,30,230.0
Queens,Entire home/apt,3,95.0
Manhattan,Private room,30,228.0
Manhattan,Entire home/apt,30,350.0
Bronx,Private room,30,65.0
Manhattan,Private room,30,150.0
Brooklyn,Entire home/apt,30,700.0
Brooklyn,Private room,30,125.0
Manhattan,Entire home/apt,5,150.0
Brooklyn,Private room,1,122.0
Manhattan,Entire home/apt,31,326.0
Manhattan,Entire home/apt,31,330.0
Queens,Private room,1,67.0
Manhattan,Entire home/apt,30,385.0
Brooklyn,Entire home/apt,3,320.0
Bronx,Private room,30,113.0
Manhattan,Entire home/apt,30,242.0
Manhattan,Entire home/apt,30,201.0
Manhattan,Entire home/apt,30,197.0
Brooklyn,Entire home/apt,30,229.0
Queens,Entire home/apt,30,107.0
Staten Island,Entire home/apt,30,162.0
Manhattan,Private room,30,199.0
Manhattan,Entire home/apt,31,396.0
Manhattan,Entire home/apt,31,505.0
Queens,Entire home/apt,30,150.0
Manhattan,Private room,1,174.0
Queens,Entire home/apt,30,144.0
Staten Island,Entire home/apt,30,104.0
Brooklyn,Entire home/apt,30,500.0
Queens,Private room,1,85.0
Queens,Entire home/apt,30,337.0
Manhattan,Entire home/apt,2,675.0
Brooklyn,Entire home/apt,30,140.0
Brooklyn,Entire home/apt,30,270.0
Bronx,Private room,30,120.0
Brooklyn,Private room,30,65.0
Manhattan,Entire home/apt,30,110.0
Manhattan,Hotel room,1,299.0
Brooklyn,Private room,30,55.0
Manhattan,Private room,1,167.0
Queens,Private room,2,164.0
Brooklyn,Private room,1,147.0
Manhattan,Entire home/apt,31,290.0
Manhattan,Entire home/apt,31,646.0
Manhattan,Entire home/apt,31,422.0
Manhattan,Entire home/apt,60,271.0
Brooklyn,Private room,2,181.0
Manhattan,Entire home/apt,30,240.0
Manhattan,Private room,30,67.0
Manhattan,Entire home/apt,30,201.0
Queens,Entire home/apt,30,120.0
Queens,Entire home/apt,30,238.0
Manhattan,Entire home/apt,31,266.0
Brooklyn,Private room,30,65.0
Brooklyn,Entire home/apt,120,151.0
Brooklyn,Entire home/apt,30,200.0
Brooklyn,Entire home/apt,30,219.0
Queens,Private room,30,181.0
Queens,Entire home/apt,30,130.0
Manhattan,Entire home/apt,30,86.0
Brooklyn,Entire home/apt,2,252.0
Brooklyn,Entire home/apt,30,220.0
Queens,Private room,30,54.0
Manhattan,Private room,5,79.0
Manhattan,Entire home/apt,30,250.0
Brooklyn,Entire home/apt,30,310.0
Queens,Private room,30,121.0
Brooklyn,Private room,30,162.0
Brooklyn,Entire home/apt,30,510.0
Brooklyn,Entire home/apt,30,360.0
Brooklyn,Entire home/apt,30,109.0
Queens,Private room,30,109.0
Brooklyn,Private room,30,122.0
Queens,Entire home/apt,30,70.0
Queens,Entire home/apt,30,207.0
Brooklyn,Entire home/apt,30,348.0
Brooklyn,Private room,30,200.0
Brooklyn,Entire home/apt,60,320.0
Bronx,Private room,30,110.0
Manhattan,Private room,30,85.0
Queens,Private room,30,60.0
Queens,Private room,30,61.0
Queens,Private room,30,59.0
Queens,Private room,30,51.0
Queens,Private room,30,51.0
Queens,Private room,30,53.0
Queens,Private room,30,53.0
Manhattan,Entire home/apt,31,572.0
Manhattan,Entire home/apt,30,104.0
Bronx,Entire home/apt,30,170.0
Manhattan,Private room,30,243.0
Brooklyn,Private room,30,50.0
Brooklyn,Private room,30,62.0
Brooklyn,Entire home/apt,5,253.0
Brooklyn,Entire home/apt,30,683.0
Brooklyn,Private room,30,89.0
Brooklyn,Entire home/apt,30,167.0
Brooklyn,Entire home/apt,30,198.0
Manhattan,Entire home/apt,30,250.0
Brooklyn,Private room,2,129.0
Brooklyn,Entire home/apt,2,707.0
Bronx,Entire home/apt,120,72.0
Manhattan,Private room,30,122.0
Brooklyn,Private room,1,100.0
Brooklyn,Private room,30,240.0
Queens,Entire home/apt,30,179.0
Queens,Private room,30,60.0
Queens,Entire home/apt,30,152.0
Brooklyn,Private room,30,125.0
Queens,Private room,30,50.0
Queens,Entire home/apt,30,225.0
Bronx,Entire home/apt,30,100.0
Manhattan,Entire home/apt,30,525.0
Queens,Private room,30,170.0
Manhattan,Entire home/apt,30,115.0
Staten Island,Entire home/apt,30,70.0
Brooklyn,Entire home/apt,30,150.0
Queens,Entire home/apt,30,119.0
Manhattan,Private room,30,170.0
Manhattan,Entire home/apt,30,301.0
Manhattan,Entire home/apt,4,400.0
Manhattan,Entire home/apt,31,499.0
Manhattan,Entire home/apt,30,85.0
Brooklyn,Entire home/apt,30,500.0
Brooklyn,Entire home/apt,30,160.0
Bronx,Private room,30,70.0
Manhattan,Private room,1,178.0
Manhattan,Private room,1,162.0
Brooklyn,Entire home/apt,30,179.0
Manhattan,Private room,1,180.0
Manhattan,Entire home/apt,30,808.0
Queens,Private room,30,61.0
Queens,Private room,30,61.0
Manhattan,Hotel room,1,685.0
Manhattan,Hotel room,1,524.0
Bronx,Entire home/apt,85,93.0
Manhattan,Entire home/apt,30,231.0
Queens,Entire home/apt,30,207.0
Manhattan,Entire home/apt,30,216.0
Manhattan,Entire home/apt,30,380.0
Manhattan,Entire home/apt,30,135.0
Manhattan,Entire home/apt,30,205.0
Manhattan,Entire home/apt,30,408.0
Manhattan,Entire home/apt,30,360.0
Brooklyn,Entire home/apt,30,103.0
Manhattan,Entire home/apt,30,456.0
Manhattan,Entire home/apt,30,302.0
Manhattan,Entire home/apt,30,95.0
Queens,Entire home/apt,30,120.0
Brooklyn,Entire home/apt,30,145.0
Brooklyn,Entire home/apt,150,56.0
Bronx,Entire home/apt,30,149.0
Manhattan,Entire home/apt,31,339.0
Staten Island,Entire home/apt,30,270.0
Manhattan,Entire home/apt,30,76.0
Brooklyn,Private room,3,118.0
Queens,Private room,1,88.0
Manhattan,Entire home/apt,30,500.0
Brooklyn,Entire home/apt,30,150.0
Brooklyn,Entire home/apt,30,189.0
Queens,Private room,30,110.0
Brooklyn,Private room,2,160.0
Queens,Private room,30,104.0
Brooklyn,Private room,30,186.0
Manhattan,Entire home/apt,30,205.0
Brooklyn,Entire home/apt,30,221.0
Queens,Entire home/apt,30,108.0
Staten Island,Private room,2,122.0
Manhattan,Private room,30,130.0
Queens,Entire home/apt,30,141.0
Queens,Entire home/apt,30,200.0
Manhattan,Entire home/apt,1,97.0
Brooklyn,Private room,30,70.0
Queens,Private room,30,74.0
Brooklyn,Entire home/apt,30,124.0
Queens,Entire home/apt,30,235.0
Manhattan,Entire home/apt,30,160.0
Brooklyn,Entire home/apt,30,200.0
Manhattan,Private room,3,139.0
Manhattan,Entire home/apt,30,344.0
Brooklyn,Private room,30,158.0
Manhattan,Entire home/apt,1,176.0
Queens,Private room,30,106.0
Brooklyn,Entire home/apt,2,216.0
Manhattan,Entire home/apt,30,287.0
Manhattan,Entire home/apt,30,251.0
Manhattan,Entire home/apt,30,222.0
Manhattan,Entire home/apt,30,540.0
Brooklyn,Private room,30,75.0
Bronx,Private room,30,65.0
Manhattan,Private room,5,158.0
Manhattan,Private room,30,991.0
Brooklyn,Entire home/apt,30,314.0
Manhattan,Private room,30,77.0
Queens,Entire home/apt,1,118.0
Brooklyn,Entire home/apt,30,158.0
Manhattan,Entire home/apt,30,241.0
Bronx,Entire home/apt,30,90.0
Brooklyn,Entire home/apt,30,292.0
Brooklyn,Entire home/apt,30,167.0
Queens,Private room,30,66.0
Brooklyn,Entire home/apt,30,140.0
Queens,Private room,30,51.0
Queens,Private room,30,57.0
Queens,Private room,30,64.0
Queens,Private room,30,53.0
Manhattan,Entire home/apt,30,219.0
Queens,Entire home/apt,30,180.0
Manhattan,Entire home/apt,30,298.0
Bronx,Private room,30,81.0
Queens,Private room,30,70.0
Manhattan,Private room,30,154.0
Queens,Private room,30,211.0
Brooklyn,Entire home/apt,30,200.0
Queens,Private room,3,225.0
Brooklyn,Entire home/apt,30,370.0
Brooklyn,Private room,30,90.0
Brooklyn,Private room,30,51.0
Brooklyn,Private room,30,88.0
Brooklyn,Entire home/apt,30,175.0
Manhattan,Entire home/apt,30,98.0
Manhattan,Private room,30,121.0
Manhattan,Entire home/apt,30,130.0
Bronx,Private room,30,120.0
Brooklyn,Entire home/apt,30,269.0
Brooklyn,Entire home/apt,30,994.0
Brooklyn,Private room,30,93.0
Brooklyn,Private room,30,220.0
Brooklyn,Entire home/apt,32,122.0
Brooklyn,Private room,3,182.0
Brooklyn,Private room,2,266.0
Brooklyn,Private room,30,56.0
Manhattan,Entire home/apt,30,93.0
Brooklyn,Entire home/apt,30,277.0
Manhattan,Private room,30,80.0
Brooklyn,Entire home/apt,30,107.0
Staten Island,Private room,60,195.0
Brooklyn,Entire home/apt,30,126.0
Manhattan,Entire home/apt,1,136.0
Bronx,Private room,2,89.0
Bronx,Entire home/apt,2,164.0
Brooklyn,Entire home/apt,30,214.0
Brooklyn,Entire home/apt,30,450.0
Brooklyn,Private room,30,54.0
Brooklyn,Entire home/apt,4,205.0
Manhattan,Entire home/apt,30,205.0
Manhattan,Entire home/apt,30,134.0
Queens,Entire home/apt,30,150.0
Bronx,Private room,30,100.0
Queens,Entire home/apt,30,150.0
Brooklyn,Entire home/apt,30,350.0
Manhattan,Entire home/apt,30,97.0
Queens,Entire home/apt,30,124.0
Manhattan,Entire home/apt,30,179.0
Manhattan,Entire home/apt,30,180.0
Queens,Entire home/apt,30,91.0
Manhattan,Entire home/apt,30,108.0
Brooklyn,Private room,30,111.0
Manhattan,Private room,30,100.0
Brooklyn,Entire home/apt,30,150.0
Staten Island,Private room,1,101.0
Manhattan,Private room,30,176.0
Brooklyn,Private room,30,85.0
Brooklyn,Entire home/apt,2,250.0
Brooklyn,Entire home/apt,30,113.0
Brooklyn,Entire home/apt,30,95.0
Manhattan,Entire home/apt,31,369.0
Manhattan,Entire home/apt,30,110.0
Brooklyn,Entire home/apt,30,200.0
Brooklyn,Entire home/apt,2,222.0
Manhattan,Entire home/apt,30,150.0
Queens,Entire home/apt,30,394.0
Manhattan,Entire home/apt,30,229.0
Brooklyn,Entire home/apt,30,112.0
Brooklyn,Entire home/apt,30,92.0
Manhattan,Entire home/apt,30,75.0
Brooklyn,Private room,30,110.0
Manhattan,Entire home/apt,31,381.0
Manhattan,Entire home/apt,31,586.0
Manhattan,Entire home/apt,31,301.0
Brooklyn,Private room,30,138.0
Queens,Private room,5,93.0
Manhattan,Entire home/apt,30,311.0
Brooklyn,Entire home/apt,30,120.0
Manhattan,Entire home/apt,30,189.0
Manhattan,Entire home/apt,30,475.0
Manhattan,Entire home/apt,30,90.0
Queens,Private room,30,68.0
Manhattan,Entire home/apt,30,94.0
Manhattan,Entire home/apt,30,342.0
Manhattan,Entire home/apt,30,259.0
Manhattan,Entire home/apt,30,151.0
Manhattan,Entire home/apt,30,400.0
Queens,Entire home/apt,30,150.0
Manhattan,Entire home/apt,31,353.0
Manhattan,Entire home/apt,31,355.0
Bronx,Private room,30,80.0
Manhattan,Entire home/apt,30,115.0
Queens,Private room,30,55.0
Manhattan,Entire home/apt,30,260.0
Manhattan,Private room,1,133.0
Manhattan,Entire home/apt,30,158.0
Queens,Private room,2,90.0
Manhattan,Entire home/apt,30,300.0
Manhattan,Private room,30,53.0
Queens,Entire home/apt,30,203.0
Queens,Private room,30,113.0
Manhattan,Private room,30,100.0
Brooklyn,Entire home/apt,30,100.0
Manhattan,Private room,3,145.0
Bronx,Private room,30,100.0
Queens,Entire home/apt,30,105.0
Brooklyn,Entire home/apt,30,125.0
Brooklyn,Private room,30,66.0
Manhattan,Entire home/apt,30,999.0
Manhattan,Entire home/apt,30,269.0
Manhattan,Entire home/apt,30,120.0
Manhattan,Entire home/apt,3,363.0
Queens,Entire home/apt,30,125.0
Manhattan,Entire home/apt,30,823.0
Manhattan,Entire home/apt,30,187.0
Manhattan,Entire home/apt,30,277.0
Brooklyn,Entire home/apt,30,302.0
Manhattan,Private room,30,155.0
Brooklyn,Private room,3,131.0
Brooklyn,Entire home/apt,30,162.0
Manhattan,Private room,30,60.0
Queens,Entire home/apt,3,182.0
Manhattan,Entire home/apt,30,857.0
Brooklyn,Private room,30,55.0
Queens,Private room,1,100.0
Manhattan,Entire home/apt,30,1000.0
Manhattan,Entire home/apt,30,190.0
Brooklyn,Private room,30,200.0
Manhattan,Entire home/apt,30,161.0
Brooklyn,Entire home/apt,2,161.0
Manhattan,Private room,30,69.0
Manhattan,Private room,30,90.0
Bronx,Private room,30,175.0
Brooklyn,Entire home/apt,30,78.0
Bronx,Entire home/apt,30,100.0
Brooklyn,Entire home/apt,30,73.0
Queens,Private room,30,109.0
Brooklyn,Entire home/apt,30,288.0
Brooklyn,Private room,3,85.0
Manhattan,Entire home/apt,30,120.0
Bronx,Private room,2,94.0
Queens,Entire home/apt,1,185.0
Brooklyn,Private room,30,95.0
Brooklyn,Private room,30,135.0
Brooklyn,Entire home/apt,30,300.0
Queens,Private room,30,315.0
Queens,Shared room,30,106.0
Brooklyn,Private room,30,55.0
Queens,Private room,1,85.0
Brooklyn,Entire home/apt,30,265.0
Queens,Entire home/apt,30,172.0
Brooklyn,Entire home/apt,30,321.0
Queens,Private room,2,143.0
Manhattan,Entire home/apt,31,376.0
Queens,Entire home/apt,30,190.0
Queens,Entire home/apt,30,341.0
Manhattan,Hotel room,1,473.0
Manhattan,Hotel room,1,402.0
Manhattan,Hotel room,1,469.0
Brooklyn,Private room,30,218.0
Manhattan,Hotel room,1,938.0
Queens,Private room,30,227.0
Brooklyn,Entire home/apt,30,122.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Brooklyn,Private room,1,100.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Manhattan,Hotel room,1,799.0
Queens,Entire home/apt,30,148.0
Manhattan,Private room,30,60.0
Brooklyn,Private room,30,356.0
Manhattan,Entire home/apt,30,400.0
Brooklyn,Private room,30,60.0
Queens,Entire home/apt,30,68.0
Bronx,Private room,31,67.0
Brooklyn,Private room,30,95.0
Manhattan,Entire home/apt,30,166.0
Brooklyn,Entire home/apt,30,230.0
Manhattan,Private room,30,150.0
Brooklyn,Private room,30,146.0
Brooklyn,Entire home/apt,30,169.0
Brooklyn,Entire home/apt,30,130.0
Manhattan,Private room,30,157.0
Manhattan,Entire home/apt,30,257.0
Manhattan,Entire home/apt,30,149.0
Manhattan,Entire home/apt,30,318.0
Queens,Private room,729,68.0
Brooklyn,Entire home/apt,30,159.0
Brooklyn,Entire home/apt,30,195.0
Brooklyn,Shared room,3,89.0
Manhattan,Private room,30,50.0
Brooklyn,Entire home/apt,30,116.0
Staten Island,Entire home/apt,30,109.0
Queens,Entire home/apt,30,128.0
Queens,Entire home/apt,30,130.0
Manhattan,Entire home/apt,30,103.0
Manhattan,Entire home/apt,30,142.0
Queens,Entire home/apt,30,83.0
Queens,Private room,1,100.0
Manhattan,Entire home/apt,30,403.0
Manhattan,Entire home/apt,30,398.0
Manhattan,Entire home/apt,30,346.0
Manhattan,Entire home/apt,30,238.0
Brooklyn,Private room,2,121.0
Manhattan,Entire home/apt,30,196.0
Manhattan,Entire home/apt,30,379.0
Manhattan,Entire home/apt,30,191.0
Manhattan,Entire home/apt,30,181.0
Manhattan,Entire home/apt,30,251.0
Manhattan,Entire home/apt,30,183.0
Manhattan,Entire home/apt,30,193.0
Manhattan,Entire home/apt,30,200.0
Brooklyn,Private room,30,106.0
Brooklyn,Entire home/apt,30,178.0
Brooklyn,Private room,30,67.0
Queens,Private room,3,234.0
Brooklyn,Entire home/apt,30,320.0
Manhattan,Entire home/apt,30,125.0
Brooklyn,Entire home/apt,1,238.0
Manhattan,Private room,1,605.0
Manhattan,Private room,1,105.0
Manhattan,Private room,1,277.0
Manhattan,Private room,1,354.0
Manhattan,Private room,1,520.0
Manhattan,Private room,1,597.0
Manhattan,Private room,1,935.0
Staten Island,Entire home/apt,30,100.0
Queens,Private room,7,85.0
Queens,Entire home/apt,30,60.0
Brooklyn,Entire home/apt,30,118.0
Manhattan,Private room,30,100.0
Queens,Private room,729,77.0
Queens,Private room,729,77.0
Queens,Private room,729,77.0
Manhattan,Entire home/apt,31,355.0
Manhattan,Entire home/apt,31,366.0
Manhattan,Entire home/apt,30,413.0
Brooklyn,Private room,30,150.0
Brooklyn,Private room,30,150.0
Manhattan,Entire home/apt,30,223.0
Brooklyn,Private room,30,135.0
Manhattan,Entire home/apt,30,175.0
Manhattan,Private room,1,171.0
Staten Island,Entire home/apt,365,90.0
Bronx,Entire home/apt,30,90.0
Manhattan,Entire home/apt,30,218.0
Manhattan,Entire home/apt,31,635.0
Manhattan,Entire home/apt,31,416.0
Manhattan,Entire home/apt,30,366.0
Manhattan,Entire home/apt,30,182.0
Brooklyn,Private room,30,150.0
Queens,Private room,30,75.0
Manhattan,Private room,1,406.0
Staten Island,Private room,30,100.0
Brooklyn,Entire home/apt,30,206.0
Brooklyn,Entire home/apt,30,162.0
Manhattan,Entire home/apt,30,695.0
Queens,Entire home/apt,2,256.0
Staten Island,Entire home/apt,30,116.0
Bronx,Entire home/apt,30,98.0
Manhattan,Entire home/apt,30,810.0
Queens,Entire home/apt,30,154.0
Bronx,Entire home/apt,30,55.0
Manhattan,Entire home/apt,30,200.0
Brooklyn,Entire home/apt,180,170.0
Brooklyn,Entire home/apt,30,204.0
Manhattan,Entire home/apt,30,110.0
Queens,Entire home/apt,2,262.0
Brooklyn,Private room,30,83.0
Brooklyn,Private room,30,60.0
Manhattan,Entire home/apt,30,187.0
Manhattan,Entire home/apt,30,191.0
Staten Island,Private room,30,60.0
Manhattan,Entire home/apt,30,171.0
Manhattan,Entire home/apt,30,212.0
Brooklyn,Entire home/apt,1,203.0
Staten Island,Entire home/apt,30,150.0
Manhattan,Entire home/apt,30,599.0
Brooklyn,Private room,30,150.0
Queens,Private room,729,77.0
Queens,Private room,729,77.0
Manhattan,Entire home/apt,1,992.0
Manhattan,Entire home/apt,30,96.0
Manhattan,Entire home/apt,30,82.0
Manhattan,Entire home/apt,30,264.0
Brooklyn,Private room,30,67.0
Bronx,Private room,2,67.0
Manhattan,Entire home/apt,30,129.0
Brooklyn,Entire home/apt,30,160.0
Bronx,Private room,2,62.0
Queens,Private room,1,97.0
Manhattan,Entire home/apt,30,180.0
Brooklyn,Entire home/apt,30,78.0
Queens,Entire home/apt,30,116.0
Queens,Private room,30,56.0
Brooklyn,Entire home/apt,180,320.0
Queens,Private room,2,230.0
Staten Island,Entire home/apt,2,181.0
Manhattan,Entire home/apt,30,103.0
Manhattan,Entire home/apt,30,258.0
Manhattan,Entire home/apt,30,170.0
Brooklyn,Private room,30,95.0
Brooklyn,Entire home/apt,30,446.0
Brooklyn,Private room,30,72.0
Brooklyn,Private room,30,60.0
Manhattan,Entire home/apt,120,190.0
